,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,label
824,262,1509769850373427200,1509769850373427200,1648792157000.0,2022-04-01 12:49:17,700,,"ตายาย เข้าไปเก็บเห็ดในป่า โดนจำคุกทันที  #แม่สมพร รุกป่า 2,000 ไร่ ไม่มีแม้แต่คดีความ  ประเทศนี้ยังมีความยุติธรรมอยู่หรือไม่คะ ทำไมคุกมีไว้ขังเฉพาะหมากับคนจนหรอคะ แบบนี้เรียกการทำลายนิติรัฐของกลุ่มนายทุน ใช่หรือไม่  ความอภิสิทธิ ของคนชั้นนำของเมืองไทย   #scbล่ม #ชัชชาติ",th,"['แม่สมพร', 'scbล่ม', 'ชัชชาติ']",[],1294662173189238784,1294662173189238784,redguard1966,ยุวชนแดง noEmpathy,5,12,https://twitter.com/redguard1966/status/1509769850373427200,[],[],0,,False,111,4,55,,#ชัชชาติ,,,,,,,[],,,,,politics
825,263,1509767665438830593,1509767665438830593,1648791636000.0,2022-04-01 12:40:36,700,,ขอให้เจอแต่สิ่งดีๆ 🙏🎑  #วันพระ #ชัชชาติ  https://t.co/WfI6Mact8L,th,"['วันพระ', 'ชัชชาติ']",[],1417370444441681922,1417370444441681922,hom1ww,วินิศา,5,12,https://twitter.com/hom1ww/status/1509767665438830593,[],['https://pbs.twimg.com/media/FPPFr3oaUAwT8xi.jpg'],1,https://pbs.twimg.com/media/FPPFr3oaUAwT8xi.jpg,False,5,0,0,,#ชัชชาติ,,,,,,,[],,,,,politics
826,264,1509767560518324224,1509767560518324224,1648791611000.0,2022-04-01 12:40:11,700,,"ตอนนี้คนไทส่วนใหญ่ถูกกดอยู่2ด้านคือ 1.ด้านสังคม""กดขี่""จากผู้มีอำนาจ รวมหัวกับพวกรวยแล้วเลวซ้ำซาก ทำร้ายคนบริสุทธิ์และสังคมเช่นคดี #แตงโมต้องไม่ตายฟรี  2.ด้านเศรษฐกิจ""กดดัน""ปชชทุกทางจนกระจาย!!!รวยกระจุก!! เสื่อมทุกด้าน ขอให้คุณ #ชัชชาติ ช่วยแก้ไขให้ประเทศไปต่อได้มั้ยคนไทอยากเห็น",th,"['แตงโมต้องไม่ตายฟรี', 'ชัชชาติ']",[],1160395092,1160395092,pjkid5911,pjkid,5,12,https://twitter.com/pjkid5911/status/1509767560518324224,[],[],0,,False,13,1,9,,#ชัชชาติ,,,,,,,[],,,,,politics
827,265,1509762984859811842,1509762984859811842,1648790520000.0,2022-04-01 12:22:00,700,,แฮชแท็กผู้สมัครผู้ว่าฯ กทม. . •ชัชชาติ - #ชัช8าติ #ชัชชาติ •วิโรจน์ - #ได้เวลาประชาชนเป็น1 #กรุงเทพฉบับวิโรจน์ •สกลธี - #สกล3 #สกลthree  •อัศวิน - #กรุงเทพฯต้องไปต่อ #อัศวินขวัญเมือง •รสนา - #เลือกรสนามาเป็นทีม  •ศิธา - #ทีมศิธา #เลือกศิธามายกทีม •สุชัชวีร์ - #เราทำได้,th,"['ชัช8าติ', 'ชัชชาติ', 'ได้เวลาประชาชนเป็น1', 'กรุงเทพฉบับวิโรจน์', 'สกล3', 'สกลthree', 'กรุงเทพฯต้องไปต่อ', 'อัศวินขวัญเมือง', 'เลือกรสนามาเป็นทีม', 'ทีมศิธา', 'เลือกศิธามายกทีม', 'เราทำได้']",[],906061083118510080,906061083118510080,parisjpt,พริสม์,5,12,https://twitter.com/parisjpt/status/1509762984859811842,[],[],0,,False,50,1,165,,#ชัชชาติ,,,,,,,[],,,,,politics
830,268,1509752933617119236,1509752933617119236,1648788123000.0,2022-04-01 11:42:03,700,,เช้าวันแรกหลังสมัครรับเลือกตั้งผู้ว่าฯ กทม. #ชัชชาติ สิทธิพันธุ์ หาเสียงชุมชนวัดรวกบางบำหรุ ชุมชนบ้านญวน ชุมชนมะพร้าวคู่ ชุมชนริมคลองบางบำหรุ และชุมชนโค้งมะขาม พบปัญหาหลักคือชุมชนที่ยังขาดความมั่นคง หรือยังไม่ถูกกฎหมาย กทม. จึงควรมีบทบาทเข้ามาดูแลคุณภาพชีวิต   #VoiceOnline  https://t.co/J80EXDVM6P,th,"['ชัชชาติ', 'voiceonline']",[],53864669,53864669,VoiceTVOfficial,Voice TV,5,11,https://twitter.com/VoiceTVOfficial/status/1509752933617119236,[],"['https://pbs.twimg.com/media/FPO3zpiagAAd7fu.jpg', 'https://pbs.twimg.com/media/FPO3zpEagAIMEo_.jpg', 'https://pbs.twimg.com/media/FPO3zpnaIAM-Ufr.jpg', 'https://pbs.twimg.com/media/FPO3zpXagAIR2JR.jpg']",1,https://pbs.twimg.com/media/FPO3zpiagAAd7fu.jpg,False,127,4,63,,#ชัชชาติ,,,,,,,[],,,,,politics
831,269,1509723246614122496,1509723246614122496,1648781045000.0,2022-04-01 09:44:05,700,,หน้าเดิม มุขเดิมๆ เรียกร้องแต่เรื่องภาษีที่ตัวเองไม่เคยจ่าย  #ชัชชาติ  https://t.co/wHEgSEOFWg,th,['ชัชชาติ'],[],3013274150,3013274150,Wanthong2021,วันทอง ไม่เคยสองใจ,5,9,https://twitter.com/Wanthong2021/status/1509723246614122496,[],['https://pbs.twimg.com/media/FPOdSeWVsDAsB-h.jpg'],1,https://pbs.twimg.com/media/FPOdSeWVsDAsB-h.jpg,False,6,1,0,,#ชัชชาติ,,,,,,,[],,,,,politics
832,270,1509721555705638933,1509721555705638933,1648780642000.0,2022-04-01 09:37:22,700,,น้อยใจอะเน้อะ 55555  เอาผลงานมาสู้กัน ไม่ใช่น้ำลาย  #ชัชชาติ  https://t.co/Ee8liD2xOp,th,['ชัชชาติ'],[],3013274150,3013274150,Wanthong2021,วันทอง ไม่เคยสองใจ,5,9,https://twitter.com/Wanthong2021/status/1509721555705638933,[],['https://pbs.twimg.com/media/FPObwDLVsAgx6qY.jpg'],1,https://pbs.twimg.com/media/FPObwDLVsAgx6qY.jpg,False,20,0,5,,#ชัชชาติ,,,,,,,[],,,,,politics
833,271,1509708260638568455,1509708260638568455,1648777473000.0,2022-04-01 08:44:33,700,,พ่อค้าใช้ยกผัดไทแล้ว1 😂 #ชัชชาติ  https://t.co/puPh35xA94,th,['ชัชชาติ'],[],1569589142,1569589142,vanilamm_,พิคกี้บวยบวย🧸ヾ,5,8,https://twitter.com/vanilamm_/status/1509708260638568455,[],['https://pbs.twimg.com/media/FPOPqMcUcAMfOaD.jpg'],1,https://pbs.twimg.com/media/FPOPqMcUcAMfOaD.jpg,False,56,1,25,,#ชัชชาติ,,,,,,,[],,,,,politics
834,272,1509705990949650432,1509705990949650432,1648776931000.0,2022-04-01 08:35:31,700,,เช้านี้คุณชัชชาติเล่นไป 1 มุก โพลล์ดีแต่ไม่มีคะแนน🤣 #แตงโมต้องไม่ตายฟรี #ชัชชาติ #เลือกตั้งผู้ว่าฯ65 #เลือกตั้งผู้ว่ากทม #แตงโมนิดา #แตงโม  https://t.co/8sRH3xbGup,th,"['แตงโมต้องไม่ตายฟรี', 'ชัชชาติ', 'เลือกตั้งผู้ว่าฯ65', 'เลือกตั้งผู้ว่ากทม', 'แตงโมนิดา', 'แตงโม']",[],1443553544791990272,1443553544791990272,Umbrell71473975,Umbrella Corporation TH,5,8,https://twitter.com/Umbrell71473975/status/1509705990949650432,[],['https://pbs.twimg.com/media/FPONmDRVsAwY4Bm.jpg'],1,https://pbs.twimg.com/media/FPONmDRVsAwY4Bm.jpg,False,46,0,18,,#ชัชชาติ,,,,,,,[],,,,,politics
835,273,1509693940735250438,1509693940735250438,1648774058000.0,2022-04-01 07:47:38,700,,นั่นสิ โดนสลิ่มกลับใจในตอนนี้มันขวาง เฮ้อ #ชัชชาติ  #เลือกตั้งผู้ว่ากทม  https://t.co/5aZaHwTOkM,th,"['ชัชชาติ', 'เลือกตั้งผู้ว่ากทม']",[],1480366609470353408,1480366609470353408,toeyssl,ส้มเน่าจอมแซะ อย่าเพิ่งเรียกทหารออกมา 🙊🙈🍊🍊,5,7,https://twitter.com/toeyssl/status/1509693940735250438,[],['https://pbs.twimg.com/media/FPOCol3VkBcvpY_.jpg'],1,https://pbs.twimg.com/media/FPOCol3VkBcvpY_.jpg,False,177,1,189,,#ชัชชาติ,,,,,,,[],,,,,politics
836,274,1509687803789156353,1509687803789156353,1648772595000.0,2022-04-01 07:23:15,700,,อ.ชัชชาติมาหาเสียงแถวบางพลัดแต่เช้า ตลาดวัดรวกมั้ยนิ โอ้ยยยยย ใกล้ๆแท้ๆ เสียดาย  #ชัชชาติ #เบอร์8 #เลือกตั้งผู้ว่ากทม  https://t.co/zNP1RJEoQU,th,"['ชัชชาติ', 'เบอร์8', 'เลือกตั้งผู้ว่ากทม']",[],959454253549961216,959454253549961216,Starryplace1001,เฟ้บจรัญฯ 𝐍𝐨.8🍅🌾จจฮล์​ ♡⁷⁷⁺¹⁰🍑🐱,5,7,https://twitter.com/Starryplace1001/status/1509687803789156353,[],"['https://pbs.twimg.com/media/FPN9C_jVkAoBPZW.jpg', 'https://pbs.twimg.com/media/FPN9DaBVkBMPB9O.jpg']",1,https://pbs.twimg.com/media/FPN9C_jVkAoBPZW.jpg,False,102,0,47,,#ชัชชาติ,,,,,,,[],,,,,politics
837,275,1509562469655580681,1509562469655580681,1648742713000.0,2022-03-31 23:05:13,700,,#ชัชชาติ ลั่นเบอร์ 8 หมายถึงทำงานแบบ infinity ยันเคารพความเห็นนายกฯหลังขอคนกทม.เลือกผู้ว่าฯ กรุงเทพฯที่ผลงาน ยันนโยบายทุกข้อทำได้จริง 100% ไม่สนผลโพลชี้ตัวเลขอาจคลาดเคลื่อน...  . สามารถติดตามต่อได้ที่ :  https://t.co/dQcEvdVV69 .  https://t.co/xc8ysGizav,th,['ชัชชาติ'],[],1116699085166145537,1116699085166145537,sorkorlao,ซ้อขอเล่า ~ เมาท์เท่าที่รู้,4,23,https://twitter.com/sorkorlao/status/1509562469655580681,['https://www.dailynews.co.th/news/912646/'],['https://pbs.twimg.com/media/FPMLD_RVIAI7-tR.jpg'],1,https://pbs.twimg.com/media/FPMLD_RVIAI7-tR.jpg,False,84,2,45,,#ชัชชาติ,,,,,,,[],,,,,politics
838,276,1509552829295661058,1509552829295661058,1648740415000.0,2022-03-31 22:26:55,700,,#ชัชชาติ  ต้องตอบคนกรุงเทพ ให้ได้ ว่าเพราะอะไร ถึง ช่วยออกกฎหมายช่วยพี่ชายป้าปูให้พ้นผิด   #เลือกตั้งผู้ว่ากทม,th,"['ชัชชาติ', 'เลือกตั้งผู้ว่ากทม']",[],1294662173189238784,1294662173189238784,redguard1966,ยุวชนแดง noEmpathy,4,22,https://twitter.com/redguard1966/status/1509552829295661058,[],[],0,,False,9,6,1,,#ชัชชาติ,,,,,,,[],,,,,politics
839,277,1509552623669882880,1509504706678501381,1648740366000.0,2022-03-31 22:26:06,700,,@Jong24986084 ขำมาก ชัชชาติ รถไฟความเร็วสูง กระดาษ 2 แผ่น เรื่องทุจริต ท่วมรัฐบาล แถม จะออกกฎหมายช่วยพี่ชายป้าปู  คนเลยยี้ #ชัชชาติ,th,['ชัชชาติ'],[],1294662173189238784,1294662173189238784,redguard1966,ยุวชนแดง noEmpathy,4,22,https://twitter.com/redguard1966/status/1509552623669882880,[],[],0,,False,27,1,6,,#ชัชชาติ,,,,,,,"[{'screen_name': 'Jong24986084', 'name': 'J_ong', 'id': '1361223911405277184'}]",,,,,politics
840,278,1509549520685731840,1509549520685731840,1648739626000.0,2022-03-31 22:13:46,700,,เราเขียนบทวิเคราะห์ #ชัชชาติ ไว้บนเพจ คิดว่าค่อนข้างน่าสนใจในการทำ personal brand และ core message คมกริบ เห็นแล้วรู้เลยว่าคิด วางแผนมาแบบพี่ไม่ได้มาเล่นๆ #เลือกตั้งผู้ว่ากทม ปีนี้ สนุกแน่นอน  #วิโรจน์ ก็อย่าแผ่ว เพราะจับตามอง ส่งกำลังใจอยู่  บทความ :  https://t.co/qp3SsIOYti  https://t.co/owyF3aEOqd,th,"['ชัชชาติ', 'เลือกตั้งผู้ว่ากทม', 'วิโรจน์']",[],1408623938012254215,1408623938012254215,ThinkTalkLoud,ThinkTalkLoud,4,22,https://twitter.com/ThinkTalkLoud/status/1509549520685731840,['https://bit.ly/3tRfv2u'],['https://pbs.twimg.com/media/FPL-qpgVUAQaWj9.jpg'],1,https://pbs.twimg.com/media/FPL-qpgVUAQaWj9.jpg,False,126,0,119,,#ชัชชาติ,,,,,,,[],,,,,politics
